date,latitude,longitude,water_temperature_celsius,temperature_drop_celsius,skin_ice_temperature_celsius,barometric_pressure_mb,rainfall_mm,month,fishing_opportunity,disaster_risk
2022-10-03 18:00:00,71.7489,-23.7524,10.81,7.96,9.91,1012.35,7.35,10,1,0
2022-10-04 00:00:00,74.7709,-86.8638,7.5,6.23,4.93,1012.33,1.28,10,1,0
2022-10-04 06:00:00,37.8253,-23.6148,10.02,3.54,7.03,1009.12,18.52,10,1,0
2022-10-04 12:00:00,47.8309,80.4412,9.88,3.61,7.99,1017.71,26.68,10,1,0
2022-10-04 18:00:00,64.1207,-176.7405,5.81,2.23,3.42,1013.38,0.39,10,0,0
2022-10-05 00:00:00,61.3209,32.2034,21.05,2.84,18.7,1012.13,13.78,10,1,0
2022-10-05 06:00:00,36.9253,40.785,21.93,6.26,20.87,1009.26,1.71,10,1,0
2022-10-05 12:00:00,66.7125,49.5678,21.41,0.74,19.69,1006.34,5.84,10,1,0
2022-10-05 18:00:00,40.0998,-92.8721,18.05,2.45,15.55,1019.54,2.06,10,1,0
2022-10-06 00:00:00,40.0718,77.059,18.46,6.3,16.39,1015.77,17.17,10,1,0
2022-10-06 06:00:00,54.1638,-147.0991,17.93,6.97,17.86,1004.88,0.54,10,1,0
2022-10-06 12:00:00,56.6823,-108.2627,16.56,4.49,15.55,1016.82,3.44,10,1,0
2022-10-06 18:00:00,56.1039,135.8892,15.63,6.52,15.19,1017.61,2.79,10,1,0
2022-10-07 00:00:00,34.1169,85.9403,12.27,4.38,11.57,1013.62,1.97,10,1,0
2022-10-07 06:00:00,69.4857,-175.0516,13.51,2.43,10.79,1020.99,5.19,10,1,0
2022-10-07 12:00:00,41.952,-90.5845,20.64,3.62,20.53,1014.08,0.7,10,1,0
2022-10-07 18:00:00,35.8282,-102.8137,9.7,6.17,9.04,1005.92,6.31,10,1,0
2022-10-08 00:00:00,69.9937,-82.5097,12.59,8.83,11.66,1014.83,19.71,10,1,0
2022-10-08 06:00:00,73.0043,-90.8785,21.54,0.9,19.69,1014.22,8.16,10,1,0
2022-10-08 12:00:00,68.7957,-157.4905,3.36,6.22,1.76,1009.98,9.83,10,1,0
2022-10-08 18:00:00,66.4282,-14.7814,11.12,4.02,10.46,1015.87,2.23,10,1,0
2022-10-09 00:00:00,59.4859,83.7841,18.81,4.69,18.32,1004.66,1.96,10,1,0
2022-10-09 06:00:00,54.7886,38.4234,16.17,1.07,15.46,1017.95,3.64,10,1,0
2022-10-09 12:00:00,33.9144,62.2338,15.33,3.47,13.82,1008.61,0.23,10,1,0
2022-10-09 18:00:00,48.3804,-150.7863,8.73,8.19,7.92,1008.08,14.53,10,1,0
2022-10-10 00:00:00,46.771,162.5367,14.35,5.5,11.51,1012.43,0.78,10,1,0
2022-10-10 06:00:00,41.6889,121.8571,24.5,3.65,23.11,1015.16,11.67,10,1,0
2022-10-10 12:00:00,62.5539,109.8325,15.51,3.23,15.34,1013.82,0.44,10,1,0
2022-10-10 18:00:00,52.3144,116.2742,11.71,3.71,9.52,1009.29,8.65,10,1,0
2022-10-11 00:00:00,33.6471,155.7758,5.86,4.98,4.87,1010.47,0.82,10,0,0
2022-10-11 06:00:00,39.9082,15.9314,4.12,8.77,2.16,1007.33,0.19,10,0,0
2022-10-11 12:00:00,60.7466,-107.8985,22.96,7.94,22.12,1011.88,6.36,10,1,0
2022-10-11 18:00:00,33.4259,42.0421,11.14,4.89,9.43,1018.38,1.64,10,1,0
2022-10-12 00:00:00,68.3043,87.4373,15.76,4.07,13.44,1012.98,6.27,10,1,0
2022-10-12 06:00:00,52.2816,85.6503,5.82,8.69,3.04,1017.3,4.05,10,0,0
2022-10-12 12:00:00,51.6264,7.7216,17.39,4.18,16.61,1020.28,0.58,10,1,0
2022-10-12 18:00:00,56.6584,-155.3549,24.07,4.51,23.06,1010.06,13.45,10,1,0
2022-10-13 00:00:00,67.1106,-46.3993,17.23,2.62,15.84,1012.07,3.01,10,1,0
2022-10-13 06:00:00,45.6514,151.476,5.7,7.88,2.92,1023.86,6.63,10,1,0
2022-10-13 12:00:00,60.5107,30.4016,19.18,4.84,16.47,1020.22,3.48,10,1,0
2022-10-13 18:00:00,55.4579,13.7995,18.37,7.14,18.1,1004.64,4.64,10,1,0
2022-10-14 00:00:00,42.0163,-83.2127,9.89,7.76,9.5,1014.94,1.8,10,1,0
2022-10-14 06:00:00,69.5383,-47.3584,23.36,1.88,21.87,1013.0,1.12,10,0,0
2022-10-14 12:00:00,65.8842,142.3246,16.34,6.59,16.02,1017.13,3.91,10,1,0
2022-10-14 18:00:00,59.6303,59.9267,23.63,6.54,22.59,1009.28,2.9,10,1,0
2022-10-15 00:00:00,68.2762,103.4593,12.66,4.0,12.22,1008.8,2.47,10,1,0
2022-10-15 06:00:00,69.0282,-16.4356,10.41,2.84,8.5,1009.62,5.58,10,1,0
2022-10-15 12:00:00,61.8763,46.889,12.54,1.27,9.69,1010.14,5.86,10,1,0
2022-10-15 18:00:00,67.6656,-90.5819,6.03,5.5,3.04,1017.08,0.24,10,0,0
2022-10-16 00:00:00,61.3862,73.9659,20.22,3.3,19.09,1007.09,2.07,10,1,0
2022-10-16 06:00:00,60.6063,-26.0635,23.55,4.58,21.76,1009.89,2.65,10,1,0
2022-10-16 12:00:00,57.8375,-20.6836,17.05,2.3,14.48,1004.05,0.51,10,1,0
2022-10-16 18:00:00,63.8722,53.756,9.35,8.44,9.0,1018.04,1.35,10,0,0
2022-10-17 00:00:00,37.1372,157.061,4.15,4.15,2.08,1019.36,0.27,10,1,0
2022-10-17 06:00:00,69.6392,-156.9577,19.43,2.37,18.2,1011.36,27.92,10,1,0
2022-10-17 12:00:00,69.233,116.9076,14.03,4.94,13.41,1011.51,6.67,10,1,0
2022-10-17 18:00:00,31.3161,-74.7421,10.95,5.4,9.74,1015.27,0.46,10,1,0
2022-10-18 00:00:00,67.1618,-20.189,14.53,2.77,14.31,1020.37,0.1,10,1,0
2022-10-18 06:00:00,35.7991,-172.1112,2.77,4.4,0.68,1015.04,6.35,10,1,0
2022-10-18 12:00:00,45.0803,-71.6234,12.43,2.62,11.67,1009.51,2.89,10,1,0
2022-10-18 18:00:00,63.4579,0.9472,16.38,6.61,15.45,1004.91,7.73,10,1,0
2022-10-19 00:00:00,37.2342,-159.7766,4.82,8.18,4.45,1007.42,12.85,10,0,0
2022-10-19 06:00:00,66.8085,-3.2055,26.86,3.51,24.26,1013.37,4.57,10,1,0
2022-10-19 12:00:00,67.446,153.7598,9.26,7.29,7.78,1009.72,1.04,10,1,0
2022-10-19 18:00:00,52.836,-142.0584,9.79,7.41,8.07,1013.97,7.62,10,1,0
2022-10-20 00:00:00,30.2874,95.1987,8.93,2.71,7.22,1010.24,15.6,10,1,0
2022-10-20 06:00:00,42.9167,-32.5184,15.34,8.7,14.11,1007.71,4.34,10,1,0
2022-10-20 12:00:00,57.7617,55.8625,13.21,7.75,12.63,1007.11,5.73,10,1,0
2022-10-20 18:00:00,74.1534,-86.3148,18.43,2.29,16.19,1020.81,2.06,10,1,0
2022-10-21 00:00:00,58.4316,-122.5828,3.63,3.63,3.25,1017.44,2.4,10,1,0
2022-10-21 06:00:00,41.6912,-122.2335,4.91,3.01,4.6,1021.65,6.63,10,1,0
2022-10-21 12:00:00,58.5303,-154.6229,13.56,2.25,11.43,1015.7,13.14,10,1,0
2022-10-21 18:00:00,54.2993,-113.1672,15.53,6.93,14.91,1010.85,4.96,10,1,0
2022-10-22 00:00:00,65.093,59.119,26.05,3.65,25.0,1019.62,7.8,10,1,0
2022-10-22 06:00:00,34.8141,137.4086,4.93,8.27,3.51,1012.83,0.94,10,0,0
2022-10-22 12:00:00,64.2463,113.0852,16.78,6.79,15.43,1014.1,1.19,10,1,0
2022-10-22 18:00:00,54.357,66.6484,23.09,5.03,20.97,1012.79,3.8,10,1,0
2022-10-23 00:00:00,73.3346,-140.2445,15.27,6.46,13.4,998.27,0.97,10,1,1
2022-10-23 06:00:00,45.3842,-75.8925,22.4,0.41,20.47,1021.02,5.04,10,0,0
2022-10-23 12:00:00,58.468,-68.4695,7.2,4.27,5.06,1015.46,1.72,10,1,0
2022-10-23 18:00:00,71.9413,-90.0155,21.92,5.41,21.04,1014.65,7.84,10,1,0
2022-10-24 00:00:00,34.6129,5.402,21.62,0.41,20.66,1012.69,8.25,10,1,0
2022-10-24 06:00:00,72.1753,12.7994,20.08,0.76,18.77,1013.82,3.12,10,1,0
2022-10-24 12:00:00,60.9549,-51.521,19.82,7.33,18.9,1010.01,1.0,10,1,0
2022-10-24 18:00:00,33.0527,-52.6359,10.07,6.97,7.12,1016.08,5.2,10,1,0
2022-10-25 00:00:00,43.5434,118.28,26.27,2.0,23.83,1006.46,24.66,10,0,0
2022-10-25 06:00:00,61.8677,104.1454,10.83,6.92,10.34,1013.93,4.87,10,1,0
2022-10-25 12:00:00,33.0308,-69.1935,12.93,7.55,12.91,1015.81,0.18,10,1,0
2022-10-25 18:00:00,56.1977,148.9638,19.18,3.04,19.05,1012.01,0.09,10,1,0
2022-10-26 00:00:00,45.5647,163.0134,16.8,1.11,16.07,1014.85,1.93,10,1,0
2022-10-26 06:00:00,57.9412,-62.3727,21.87,7.78,21.52,1008.04,1.09,10,1,0
2022-10-26 12:00:00,32.0584,-52.407,10.44,4.22,8.84,1008.17,8.38,10,1,0
2022-10-26 18:00:00,69.2192,2.0283,21.29,1.22,18.72,1014.18,9.32,10,1,0
2022-10-27 00:00:00,73.807,158.8035,22.13,4.22,19.92,1016.39,1.5,10,1,0
2022-10-27 06:00:00,73.5995,135.475,7.08,7.94,6.44,1003.63,1.97,10,1,0
2022-10-27 12:00:00,63.7343,-143.0755,10.81,3.19,9.61,1015.61,1.35,10,1,0
2022-10-27 18:00:00,35.8539,-38.6169,9.06,3.75,7.54,1010.28,11.95,10,1,0
2022-10-28 00:00:00,64.1218,19.2136,11.3,3.31,8.87,1012.04,3.49,10,1,0
2022-10-28 06:00:00,31.1064,1.1277,20.03,8.43,17.51,1006.3,5.34,10,1,0
2022-10-28 12:00:00,30.9956,-110.2093,21.2,1.96,18.47,1008.74,2.68,10,1,0
2022-10-28 18:00:00,44.5625,129.174,20.24,5.08,18.71,1017.83,4.98,10,1,0
2022-10-29 00:00:00,51.9889,63.6987,26.99,7.2,24.9,1013.16,2.44,10,1,0
2022-10-29 06:00:00,64.6683,121.647,9.38,2.74,9.05,1011.09,2.08,10,1,0
2022-10-29 12:00:00,60.7483,129.1551,23.53,7.91,21.83,1012.42,5.03,10,1,0
2022-10-29 18:00:00,50.0656,89.4081,18.15,8.26,17.41,1015.45,4.47,10,1,0
2022-10-30 00:00:00,42.3132,-21.8842,19.75,7.6,18.45,1015.2,1.74,10,1,0
2022-10-30 06:00:00,74.8706,39.7968,10.16,3.2,8.25,1012.62,0.81,10,1,0
2022-10-30 12:00:00,49.1782,-122.2685,23.96,5.18,23.18,1018.46,2.3,10,1,0
2022-10-30 18:00:00,50.3124,62.5124,6.29,7.96,6.13,1017.85,2.68,10,1,0
2022-10-31 00:00:00,37.3631,-115.4688,12.51,9.14,12.48,1015.07,4.95,10,1,0
2022-10-31 06:00:00,65.7664,69.8219,21.79,1.76,21.72,1013.27,12.3,10,1,0
2022-10-31 12:00:00,61.2157,-97.3447,11.67,7.46,11.65,1016.29,0.18,10,1,0
2022-10-31 18:00:00,39.9346,-137.6815,19.5,3.26,19.16,1014.57,1.4,10,1,0
2022-11-01 00:00:00,33.7071,-120.4976,10.56,2.85,9.84,1018.3,1.08,11,1,0
2022-11-01 06:00:00,60.6225,-179.2828,16.86,4.19,16.19,1017.5,3.49,11,1,0
2022-11-01 12:00:00,59.453,78.7463,9.84,7.87,6.88,1007.91,2.81,11,1,0
2022-11-01 18:00:00,42.2967,83.6644,6.22,5.6,5.3,1007.57,6.53,11,1,0
2022-11-02 00:00:00,72.7889,5.376,9.57,5.84,9.18,1009.49,1.39,11,1,0
2022-11-02 06:00:00,36.7976,-121.9094,16.11,8.85,14.47,1017.88,4.51,11,1,0
2022-11-02 12:00:00,49.4551,-149.9204,9.42,4.75,6.85,1005.12,10.76,11,1,0
2022-11-02 18:00:00,72.4627,-173.1136,13.81,6.04,11.78,1014.97,12.08,11,1,0
2022-11-03 00:00:00,48.8877,-120.3307,12.75,4.15,11.87,1014.81,15.94,11,1,0
2022-11-03 06:00:00,58.7337,140.708,7.35,4.91,5.67,1018.81,7.42,11,1,0
2022-11-03 12:00:00,47.8917,-93.0467,15.77,6.49,13.63,1013.9,11.82,11,1,0
2022-11-03 18:00:00,42.3397,-52.4623,26.79,7.32,24.61,1006.28,1.34,11,0,0
2022-11-04 00:00:00,74.279,-142.0756,6.41,6.2,4.41,1008.2,1.1,11,1,0
2022-11-04 06:00:00,48.42,-99.9499,21.17,6.53,18.55,1007.09,0.03,11,1,0
2022-11-04 12:00:00,70.2345,6.9208,18.36,1.38,15.75,1010.31,6.14,11,1,0
2022-11-04 18:00:00,40.348,38.791,10.64,3.13,8.9,1012.09,13.86,11,1,0
2022-11-05 00:00:00,39.5897,-91.6732,21.76,4.34,20.47,1007.17,1.03,11,1,0
2022-11-05 06:00:00,31.401,-159.2164,13.47,1.31,11.54,1020.35,5.07,11,1,0
2022-11-05 12:00:00,59.325,-39.2282,16.79,2.84,14.34,1006.37,6.86,11,1,0
2022-11-05 18:00:00,46.5837,-95.6868,7.59,5.88,7.58,1019.73,13.13,11,1,0
2022-11-06 00:00:00,68.8961,-100.9606,19.51,0.67,16.53,1018.93,5.2,11,1,0
2022-11-06 06:00:00,51.2944,165.5506,17.04,2.91,16.49,1017.49,17.58,11,1,0
2022-11-06 12:00:00,73.5687,41.8682,7.72,5.84,6.31,1009.53,2.11,11,1,0
2022-11-06 18:00:00,38.3486,20.4762,12.37,5.85,9.75,1014.71,2.15,11,1,0
2022-11-07 00:00:00,69.088,-30.321,25.95,7.31,25.0,1006.61,3.92,11,1,0
2022-11-07 06:00:00,64.9469,-25.58,9.11,6.75,7.68,1017.55,2.42,11,1,0
2022-11-07 12:00:00,64.6915,14.7258,15.93,4.22,15.54,1012.63,0.01,11,1,0
2022-11-07 18:00:00,68.0152,70.7147,21.92,7.75,20.74,1010.95,6.58,11,1,0
2022-11-08 00:00:00,64.2461,72.7726,22.65,6.51,22.12,1006.88,6.97,11,1,0
2022-11-08 06:00:00,58.1799,-118.1902,17.89,2.31,16.8,1000.61,6.87,11,1,0
2022-11-08 12:00:00,35.906,0.0406,21.44,1.4,20.32,1007.81,2.12,11,1,0
2022-11-08 18:00:00,31.4637,-31.6951,23.26,5.58,20.28,1018.56,3.69,11,1,0
2022-11-09 00:00:00,71.4382,133.3897,12.14,5.76,9.16,1010.99,2.23,11,1,0
2022-11-09 06:00:00,57.7493,47.3108,17.75,7.04,17.4,1012.15,0.08,11,1,0
2022-11-09 12:00:00,65.8442,11.7015,16.7,6.74,14.53,1016.28,4.13,11,1,0
2022-11-09 18:00:00,51.6685,-138.4579,25.12,4.99,24.96,1022.03,0.66,11,0,0
2022-11-10 00:00:00,35.2789,38.0296,22.12,8.18,22.03,1019.63,0.42,11,0,0
2022-11-10 06:00:00,35.6334,-137.8066,5.53,6.22,5.21,1008.14,7.04,11,1,0
2022-11-10 12:00:00,60.8504,-58.6056,20.66,1.34,17.77,1003.29,0.05,11,1,0
2022-11-10 18:00:00,49.3638,-128.5769,14.69,7.66,11.87,1024.8,15.97,11,1,0
2022-11-11 00:00:00,39.0236,69.1465,7.24,3.79,6.66,1024.34,3.62,11,1,0
2022-11-11 06:00:00,52.1218,-105.7492,15.21,7.2,14.72,1013.94,20.38,11,1,0
2022-11-11 12:00:00,32.8894,-38.9306,14.42,8.71,13.7,1006.65,0.3,11,0,0
2022-11-11 18:00:00,56.1887,142.4429,23.17,5.76,21.62,1017.82,4.38,11,1,0
2022-11-12 00:00:00,42.1047,-106.4461,7.08,6.56,5.37,1012.46,2.15,11,1,0
2022-11-12 06:00:00,65.8902,2.8098,22.57,3.93,21.9,1012.44,9.27,11,1,0
2022-11-12 12:00:00,43.9663,-29.0622,17.88,3.63,15.61,1017.47,2.24,11,1,0
2022-11-12 18:00:00,50.4849,-173.4753,6.44,4.68,5.51,1014.67,1.51,11,1,0
2022-11-13 00:00:00,30.5229,105.3929,26.74,4.92,23.98,1007.07,9.74,11,1,0
2022-11-13 06:00:00,33.2601,-155.1435,12.82,7.23,10.85,1011.38,2.35,11,1,0
2022-11-13 12:00:00,47.6622,-9.2682,11.75,6.75,10.44,1016.31,0.08,11,1,0
2022-11-13 18:00:00,51.5972,21.8442,12.05,2.88,9.68,1015.55,2.47,11,1,0
2022-11-14 00:00:00,57.0009,46.2335,19.93,4.46,17.48,1014.31,5.31,11,1,0
2022-11-14 06:00:00,43.1248,67.9074,9.84,7.85,8.96,1017.67,1.47,11,1,0
2022-11-14 12:00:00,61.2742,-88.8219,6.97,5.61,5.95,1011.19,2.83,11,1,0
2022-11-14 18:00:00,68.7055,-176.4076,6.49,6.14,3.68,1013.89,0.29,11,1,0
2022-11-15 00:00:00,65.0933,80.4397,10.53,7.62,10.03,996.12,4.43,11,1,0
2022-11-15 06:00:00,31.7828,12.8364,22.28,5.56,22.15,1010.75,7.06,11,1,0
2022-11-15 12:00:00,51.6228,121.0024,13.79,4.4,12.43,1016.82,2.67,11,1,0
2022-11-15 18:00:00,34.7219,115.6998,6.38,9.03,3.97,1011.05,2.73,11,0,0
2022-11-16 00:00:00,40.892,123.5974,10.6,2.74,8.29,1010.67,0.46,11,1,0
2022-11-16 06:00:00,74.3998,-5.3659,9.98,9.47,7.22,1007.79,1.13,11,1,0
2022-11-16 12:00:00,36.4123,-59.8938,23.68,1.08,22.08,1018.02,0.84,11,0,0
2022-11-16 18:00:00,52.45,104.961,12.75,1.34,12.45,1015.74,3.29,11,1,0
2022-11-17 00:00:00,57.817,-17.5341,25.16,7.1,23.4,1017.13,3.77,11,1,0
2022-11-17 06:00:00,61.6109,-113.9608,16.89,2.77,14.56,1004.37,14.87,11,1,0
2022-11-17 12:00:00,55.1842,127.7906,9.54,7.38,9.26,1012.2,0.38,11,1,0
2022-11-17 18:00:00,30.4397,137.7216,21.1,6.88,20.58,1011.6,4.58,11,1,0
2022-11-18 00:00:00,44.6908,-12.1285,18.56,7.52,18.53,1011.6,3.74,11,1,0
2022-11-18 06:00:00,53.297,-152.7481,19.58,8.47,17.8,1009.92,3.63,11,1,0
2022-11-18 12:00:00,33.954,-40.3826,24.38,2.41,21.72,1011.27,10.32,11,1,0
2022-11-18 18:00:00,45.7782,109.2736,7.93,7.39,5.92,1017.25,1.15,11,1,0
2022-11-19 00:00:00,31.4941,144.6387,7.43,2.68,4.49,1003.44,0.21,11,1,0
2022-11-19 06:00:00,33.536,-106.7498,20.21,3.73,20.02,1021.89,5.58,11,1,0
2022-11-19 12:00:00,47.8615,-155.8895,15.62,7.72,12.91,1015.42,2.12,11,1,0
2022-11-19 18:00:00,35.9722,135.8462,8.14,4.63,5.69,1012.79,0.09,11,1,0
2022-11-20 00:00:00,55.5393,-39.8142,5.15,6.71,4.21,1017.53,1.45,11,0,0
2022-11-20 06:00:00,61.0259,15.0339,5.67,5.96,2.75,1005.74,1.85,11,1,0
2022-11-20 12:00:00,66.0264,168.5037,22.63,5.4,21.77,1009.68,4.8,11,1,0
2022-11-20 18:00:00,39.0068,-156.0367,4.68,9.82,2.01,1012.39,0.95,11,0,0
2022-11-21 00:00:00,37.5367,53.3945,10.42,1.9,7.78,1019.83,2.66,11,1,0
2022-11-21 06:00:00,34.7056,-153.322,15.94,5.5,13.67,1012.77,3.29,11,1,0
2022-11-21 12:00:00,58.6394,-44.8312,10.3,8.37,8.61,1015.25,3.07,11,1,0
2022-11-21 18:00:00,61.7914,109.3732,4.69,5.88,4.33,1010.05,18.24,11,1,0
2022-11-22 00:00:00,31.4214,-23.95,21.68,0.96,20.08,1015.43,0.23,11,1,0
2022-11-22 06:00:00,72.1296,178.9856,3.43,6.64,2.36,1021.39,15.08,11,1,0
2022-11-22 12:00:00,32.3387,21.2613,17.38,3.42,15.01,1017.98,4.36,11,1,0
2022-11-22 18:00:00,54.3583,-64.3816,23.0,1.44,20.73,1012.59,7.94,11,0,0
2022-11-23 00:00:00,61.9077,-100.7599,15.38,7.75,12.65,1016.38,2.81,11,1,0
2022-11-23 06:00:00,69.1936,-53.8126,12.32,5.44,12.28,1015.89,3.02,11,1,0
2022-11-23 12:00:00,62.1339,-45.888,16.18,8.35,13.75,1015.53,10.57,11,1,0
2022-11-23 18:00:00,66.0778,-155.2631,14.42,7.51,11.6,1018.56,11.31,11,1,0
2022-11-24 00:00:00,45.2753,-46.9533,24.66,5.58,22.29,1018.52,1.36,11,1,0
2022-11-24 06:00:00,66.6671,-12.8741,25.32,0.01,24.93,1012.36,1.11,11,0,0
2022-11-24 12:00:00,33.6052,80.1856,16.12,4.31,15.88,1016.21,3.43,11,1,0
2022-11-24 18:00:00,70.2667,56.4226,16.59,2.42,16.53,1011.08,11.53,11,1,0
2022-11-25 00:00:00,54.6417,75.1556,23.76,7.41,21.87,1008.38,1.95,11,0,0
2022-11-25 06:00:00,66.7784,-176.9891,23.41,1.56,21.52,1011.65,5.28,11,0,0
2022-11-25 12:00:00,50.3543,-101.6397,15.18,3.27,12.22,1012.62,6.16,11,1,0
2022-11-25 18:00:00,58.961,58.2063,17.12,4.92,15.93,1004.69,7.54,11,1,0
2022-11-26 00:00:00,53.6881,-5.7638,7.88,3.82,6.89,1017.3,4.15,11,1,0
2022-11-26 06:00:00,62.9215,-178.0871,22.46,1.93,20.58,999.16,2.57,11,0,0
2022-11-26 12:00:00,33.6733,109.6181,10.61,6.23,8.13,1026.57,17.06,11,1,0
2022-11-26 18:00:00,32.7158,98.2114,18.64,1.35,15.83,1020.51,4.73,11,1,0
2022-11-27 00:00:00,41.1196,17.4309,9.92,1.97,7.52,1011.69,6.52,11,1,0
2022-11-27 06:00:00,37.1795,-156.0732,12.29,4.25,11.01,1013.05,2.12,11,1,0
2022-11-27 12:00:00,69.2303,95.9454,13.78,6.89,11.88,1014.51,5.54,11,1,0
2022-11-27 18:00:00,39.8646,30.1369,27.98,4.14,25.0,1010.05,1.49,11,0,0
2022-11-28 00:00:00,73.9139,101.5056,6.25,5.26,4.78,1013.96,1.41,11,1,0
2022-11-28 06:00:00,45.1603,90.6289,18.62,5.16,17.97,1012.28,6.27,11,1,0
2022-11-28 12:00:00,38.1953,109.0807,11.94,4.23,11.43,1012.53,3.68,11,1,0
2022-11-28 18:00:00,65.5364,6.4829,9.29,9.06,9.29,1013.91,5.75,11,1,0
2022-11-29 00:00:00,59.6418,-129.4832,13.89,1.55,11.74,1006.43,1.57,11,1,0
2022-11-29 06:00:00,52.4188,61.6167,16.65,6.22,16.32,1013.2,4.57,11,1,0
2022-11-29 12:00:00,54.9914,43.3706,9.45,8.69,8.71,1013.82,2.93,11,1,0
2022-11-29 18:00:00,62.3641,87.2111,16.11,7.32,15.21,1013.64,4.54,11,1,0
2022-11-30 00:00:00,40.2805,-118.8428,7.1,3.26,5.42,1011.92,1.72,11,1,0
2022-11-30 06:00:00,74.835,-109.8089,10.52,3.82,9.32,1018.69,6.28,11,1,0
2022-11-30 12:00:00,73.8657,140.5474,22.66,5.97,20.64,1011.23,8.2,11,1,0
2022-11-30 18:00:00,59.2647,89.992,26.09,0.57,25.0,1014.14,1.5,11,0,0
2022-12-01 00:00:00,38.9794,146.9623,13.43,7.65,13.06,1019.49,1.79,12,1,0
2022-12-01 06:00:00,60.6103,93.1375,15.42,6.71,13.92,1012.6,5.41,12,1,0
2022-12-01 12:00:00,33.2489,34.9759,24.34,5.9,23.33,1014.07,5.95,12,1,0
2022-12-01 18:00:00,31.3794,55.4878,2.11,3.09,1.22,1012.52,6.09,12,1,0
2022-12-02 00:00:00,41.5957,140.0861,21.58,6.08,21.38,1019.19,5.74,12,1,0
2022-12-02 06:00:00,50.818,28.3704,24.87,5.45,22.19,1011.71,2.49,12,1,0
2022-12-02 12:00:00,69.0723,47.6609,10.24,8.12,8.17,1019.42,2.51,12,1,0
2022-12-02 18:00:00,62.7226,-123.6684,6.69,2.16,6.32,1012.48,1.47,12,0,0
2022-12-03 00:00:00,63.4218,-9.3884,21.66,0.52,21.46,1008.7,0.85,12,1,0
2022-12-03 06:00:00,49.1472,77.903,13.96,4.09,11.04,1016.4,5.9,12,1,0
2022-12-03 12:00:00,45.5671,-82.4606,2.61,3.43,0.57,1011.48,0.49,12,1,0
2022-12-03 18:00:00,46.6967,-107.1885,12.83,5.68,11.57,1016.1,13.89,12,1,0
2022-12-04 00:00:00,74.4442,-67.0223,17.1,8.13,14.99,999.35,8.76,12,0,0
2022-12-04 06:00:00,31.8049,-93.0598,19.5,3.68,17.23,1013.03,9.74,12,1,0
2022-12-04 12:00:00,69.0164,-102.6315,22.11,7.05,19.77,1010.7,11.86,12,1,0
2022-12-04 18:00:00,56.0404,-27.0537,25.18,0.0,23.74,1007.68,2.63,12,0,0
2022-12-05 00:00:00,49.7377,146.8219,10.56,2.79,9.27,1010.23,9.38,12,1,0
2022-12-05 06:00:00,62.6366,2.5415,15.1,1.23,15.07,1010.13,0.86,12,1,0
2022-12-05 12:00:00,51.9001,-112.3487,15.05,3.62,12.27,1012.76,0.11,12,1,0
2022-12-05 18:00:00,69.304,-152.2902,10.02,8.76,8.21,1006.16,7.68,12,1,0
2022-12-06 00:00:00,70.5316,70.6162,8.91,2.38,8.3,1014.58,0.39,12,1,0
2022-12-06 06:00:00,48.9774,-42.1924,24.47,4.9,21.71,1019.83,22.34,12,1,0
2022-12-06 12:00:00,42.4573,115.8591,23.56,3.76,20.81,1014.4,5.62,12,1,0
2022-12-06 18:00:00,56.6558,57.4239,15.15,8.49,12.19,1017.04,7.0,12,1,0
2022-12-07 00:00:00,71.0564,106.6469,16.74,1.81,14.12,1018.47,1.41,12,0,0
2022-12-07 06:00:00,39.4798,-82.0994,7.8,3.42,4.81,1019.18,5.6,12,1,0
2022-12-07 12:00:00,58.0335,69.2492,16.02,1.13,15.29,1022.35,0.22,12,0,0
2022-12-07 18:00:00,58.4202,-84.9377,20.38,3.93,17.85,1010.5,9.1,12,1,0
2022-12-08 00:00:00,62.9901,158.0647,13.02,3.42,10.55,1009.41,0.93,12,1,0
2022-12-08 06:00:00,35.9205,49.0947,24.98,6.96,24.29,1016.92,5.98,12,1,0
2022-12-08 12:00:00,62.2121,-63.1758,17.69,5.57,17.4,1016.54,1.27,12,1,0
2022-12-08 18:00:00,70.9065,-82.9757,10.98,6.31,8.05,1016.88,0.35,12,1,0
2022-12-09 00:00:00,38.0857,-111.2664,19.27,4.83,18.38,1022.45,3.28,12,1,0
2022-12-09 06:00:00,40.6894,70.0707,8.87,2.35,6.26,1013.06,0.93,12,1,0
2022-12-09 12:00:00,73.7128,-101.2624,10.42,5.02,10.41,1015.13,6.54,12,1,0
2022-12-09 18:00:00,38.144,34.3092,12.64,9.23,12.58,1008.1,1.36,12,0,0
2022-12-10 00:00:00,68.4473,-84.7314,11.85,8.0,10.45,1023.68,2.1,12,1,0
2022-12-10 06:00:00,52.1525,58.3088,22.76,7.37,22.05,1011.32,4.19,12,1,0
2022-12-10 12:00:00,41.1254,113.3783,19.36,7.15,17.29,1011.46,1.68,12,1,0
2022-12-10 18:00:00,69.1837,100.0891,19.16,1.41,17.46,1011.27,2.37,12,1,0
2022-12-11 00:00:00,50.0387,93.9065,17.6,2.56,17.37,1009.78,8.45,12,1,0
2022-12-11 06:00:00,53.1668,-112.4199,10.39,1.49,9.9,1009.35,0.99,12,1,0
2022-12-11 12:00:00,46.1655,-148.1814,23.28,2.6,22.12,1010.38,0.43,12,1,0
